run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.mdt,metrics.std,metrics.med_dt,params.random_max_time_warp_percent,params.by_metric,params.random_warp_status_times,params.model_class,params.n_aug,params.n_dev,params.pred_hor,tags.mlflow.user,tags.mlflow.runName,tags.mlflow.source.name,tags.mlflow.source.type
24bd1deddc134f1cb6e9d8a48d4aeaba,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/24bd1deddc134f1cb6e9d8a48d4aeaba/artifacts,2024-07-13 05:50:00.237000+00:00,2024-07-13 05:53:39.545000+00:00,33.02031887699074,37.47748049119605,20.25,0,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T07:50:00,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
8e09079bc6554b46865884a9d39cfab2,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/8e09079bc6554b46865884a9d39cfab2/artifacts,2024-07-13 05:46:46.949000+00:00,2024-07-13 05:50:00.156000+00:00,42.19875016504918,46.92623538957401,24.625,1,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T07:46:46,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
8c0333138e0c4b6a9ba439ed6f374c2c,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/8c0333138e0c4b6a9ba439ed6f374c2c/artifacts,2024-07-13 05:43:33.651000+00:00,2024-07-13 05:46:46.864000+00:00,40.64478370035826,45.887846414724464,23.75,0.5,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T07:43:33,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
0ff13baa11744f758c629c971beb9553,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/0ff13baa11744f758c629c971beb9553/artifacts,2024-07-13 05:40:17.794000+00:00,2024-07-13 05:43:33.568000+00:00,41.68443362193362,48.30461853865275,24.625,0,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T07:40:17,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
0f6c9d2764fb444cb20119fdf292fb52,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/0f6c9d2764fb444cb20119fdf292fb52/artifacts,2024-07-13 05:37:01.209000+00:00,2024-07-13 05:40:17.709000+00:00,43.45750700280112,46.7942078184588,25.25,1,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T07:37:01,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
6d59f8ce10cb4bc1a99cef0892829dae,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/6d59f8ce10cb4bc1a99cef0892829dae/artifacts,2024-07-13 05:33:51.627000+00:00,2024-07-13 05:37:01.125000+00:00,43.71878787878788,45.84464996081219,27.0,0.5,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T07:33:51,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
254e4467980f4e619a0ff4624a032035,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/254e4467980f4e619a0ff4624a032035/artifacts,2024-07-13 05:30:40.830000+00:00,2024-07-13 05:33:51.554000+00:00,40.515867003367006,42.77589466485215,24.625,0,metrics.mdt,True,LinearRegression,1,63,1,nkuechen,2024-07-13T07:30:40,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
5dc5b70f93ff4a7e8bb6febca488c102,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/5dc5b70f93ff4a7e8bb6febca488c102/artifacts,2024-07-13 05:26:57.743000+00:00,2024-07-13 05:30:40.746000+00:00,37.55167752274607,41.84678076369845,22.0,1,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T07:26:57,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
7eccf19300ed4a8495cf07b508dc2a68,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/7eccf19300ed4a8495cf07b508dc2a68/artifacts,2024-07-13 05:23:18.465000+00:00,2024-07-13 05:26:57.656000+00:00,35.47590363090363,40.62954162455803,20.25,0.5,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T07:23:18,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
f29b9676f58f4536a9a55df88bd4655e,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/f29b9676f58f4536a9a55df88bd4655e/artifacts,2024-07-13 05:19:41.695000+00:00,2024-07-13 05:23:18.378000+00:00,34.43953342932357,38.92868533005873,20.625,0,metrics.mdt,True,XGBRegressor,1,63,1,nkuechen,2024-07-13T07:19:41,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
7ad6729168f647abad283a7393fb918a,267473491601564638,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/267473491601564638/7ad6729168f647abad283a7393fb918a/artifacts,2024-07-13 05:16:27.272000+00:00,2024-07-13 05:19:41.621000+00:00,42.017945075757574,48.774093233249175,25.0,1,metrics.mdt,True,DecisionTreeRegressor,1,63,1,nkuechen,2024-07-13T07:16:27,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py,LOCAL
