run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.ibs,metrics.c_index_ipcw,params.random_warp_status_times,params.model_class,params.add_noise_temperature,params.by_metric,params.n_dev,params.add_noise,params.max_noise,params.max_noise_temperature,params.random_max_time_warp_percent,params.n_aug,tags.mlflow.runName,tags.mlflow.user,tags.mlflow.source.type,tags.mlflow.source.name
c4ab588cbb5b41a3b9e35eacb62bbea3,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/c4ab588cbb5b41a3b9e35eacb62bbea3/artifacts,2024-07-14 13:24:34.603000+00:00,2024-07-14 13:26:44.981000+00:00,0.12254706121460927,0.851116674781562,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,3,2024-07-14T15:24:34,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
8d0c569b9d3c4e85bd9fed766800cbdb,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/8d0c569b9d3c4e85bd9fed766800cbdb/artifacts,2024-07-14 13:23:09.860000+00:00,2024-07-14 13:24:34.516000+00:00,0.13005294075925972,0.8711737475131156,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,1,2024-07-14T15:23:09,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
9b0f0c85ed264bee999091d1fda70e28,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/9b0f0c85ed264bee999091d1fda70e28/artifacts,2024-07-14 13:18:03.421000+00:00,2024-07-14 13:23:09.771000+00:00,0.12274408847455905,0.8399993979253464,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,10,2024-07-14T15:18:03,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
248f52612ea748f99facbd2a53ff90a0,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/248f52612ea748f99facbd2a53ff90a0/artifacts,2024-07-14 13:14:53.308000+00:00,2024-07-14 13:18:03.318000+00:00,0.11493885583193689,0.8275666589482493,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,5,2024-07-14T15:14:53,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
9a76fd8f6b8d48e6b3163a1830c021c1,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/9a76fd8f6b8d48e6b3163a1830c021c1/artifacts,2024-07-14 13:12:32.556000+00:00,2024-07-14 13:14:53.203000+00:00,0.13072353636644785,0.8854830613846141,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,3,2024-07-14T15:12:32,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
5dde32a7678148ceadee04cdaa64c6b3,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/5dde32a7678148ceadee04cdaa64c6b3/artifacts,2024-07-14 13:11:05.057000+00:00,2024-07-14 13:12:32.470000+00:00,0.07362249763146994,0.9149249421065757,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,1,2024-07-14T15:11:05,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
55bf844966e24c17a763af42e0551aab,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/55bf844966e24c17a763af42e0551aab/artifacts,2024-07-14 13:05:39.232000+00:00,2024-07-14 13:11:04.952000+00:00,0.14178896714610556,0.9143596331558976,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,10,2024-07-14T15:05:39,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
032046cbedc34c0cb859e33589565339,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/032046cbedc34c0cb859e33589565339/artifacts,2024-07-14 13:02:16.983000+00:00,2024-07-14 13:05:39.124000+00:00,0.1186574434256342,0.8777612924600435,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,5,2024-07-14T15:02:16,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
c12420c8f3aa415394956f6f6db98ee3,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/c12420c8f3aa415394956f6f6db98ee3/artifacts,2024-07-14 12:59:56.657000+00:00,2024-07-14 13:02:16.885000+00:00,0.1487579591092244,0.8570729448118408,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,3,2024-07-14T14:59:56,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
c3bfca3147ba45929d5be4e6d75a7b72,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/c3bfca3147ba45929d5be4e6d75a7b72/artifacts,2024-07-14 12:58:24.794000+00:00,2024-07-14 12:59:56.555000+00:00,0.08926104914078808,0.8697312832332095,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,1,2024-07-14T14:58:24,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
fe6faa40d9054965b2117dd50f8c43b9,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/fe6faa40d9054965b2117dd50f8c43b9/artifacts,2024-07-14 12:53:00.346000+00:00,2024-07-14 12:58:24.694000+00:00,0.1434002753817803,0.8120689017487938,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,10,2024-07-14T14:53:00,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
b2e221646a26428b872c15bbba78170f,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/b2e221646a26428b872c15bbba78170f/artifacts,2024-07-14 12:49:34.665000+00:00,2024-07-14 12:53:00.246000+00:00,0.14171657908002974,0.8068083807446739,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,5,2024-07-14T14:49:34,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
f9a15f778b794f9ba9e4b7e66999e435,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/f9a15f778b794f9ba9e4b7e66999e435/artifacts,2024-07-14 12:47:04.270000+00:00,2024-07-14 12:49:34.553000+00:00,0.11875233448246492,0.8655214472478638,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,3,2024-07-14T14:47:04,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
3fc150bcde3b46a385d091d19cc8bb46,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/3fc150bcde3b46a385d091d19cc8bb46/artifacts,2024-07-14 12:45:22.328000+00:00,2024-07-14 12:47:04.147000+00:00,0.0915160418525715,0.8727351515517346,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,1,2024-07-14T14:45:22,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
6d64fbead5144e198f27ab4ec94050be,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/6d64fbead5144e198f27ab4ec94050be/artifacts,2024-07-14 12:40:04.977000+00:00,2024-07-14 12:45:22.222000+00:00,0.13682897534824273,0.8781814467009876,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,10,2024-07-14T14:40:04,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
9aa054ae7a1240bc978c6c8e5944a764,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/9aa054ae7a1240bc978c6c8e5944a764/artifacts,2024-07-14 12:37:08.172000+00:00,2024-07-14 12:40:04.878000+00:00,0.08139763733677967,0.9069236507921751,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,5,2024-07-14T14:37:08,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
eb08877913b2486ab5889ce407f84f85,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/eb08877913b2486ab5889ce407f84f85/artifacts,2024-07-14 12:34:54.679000+00:00,2024-07-14 12:37:08.069000+00:00,0.08281089663788407,0.8617062763107965,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,3,2024-07-14T14:34:54,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
b895ef0171af422eb13489a7ac4f11d6,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/b895ef0171af422eb13489a7ac4f11d6/artifacts,2024-07-14 12:33:35.279000+00:00,2024-07-14 12:34:54.588000+00:00,0.10032210020237053,0.8686998503112993,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,1,2024-07-14T14:33:35,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
8577e25dd8494bda918168809c9aebeb,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/8577e25dd8494bda918168809c9aebeb/artifacts,2024-07-14 12:28:38.035000+00:00,2024-07-14 12:33:35.194000+00:00,0.1257929519488563,0.8293954061970635,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,10,2024-07-14T14:28:38,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
b0bb43e08211407d8e3196f88d1ea93f,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/b0bb43e08211407d8e3196f88d1ea93f/artifacts,2024-07-14 12:25:37.328000+00:00,2024-07-14 12:28:37.939000+00:00,0.10656556064127343,0.848110273428655,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,5,2024-07-14T14:25:37,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
9f003c58584f4d1cbde5f54dfae55437,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/9f003c58584f4d1cbde5f54dfae55437/artifacts,2024-07-14 12:23:24.337000+00:00,2024-07-14 12:25:37.243000+00:00,0.10745351771146375,0.9009828732697007,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,3,2024-07-14T14:23:24,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
dedf67399b0d4068ba93585fa95a2568,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/dedf67399b0d4068ba93585fa95a2568/artifacts,2024-07-14 12:21:53.626000+00:00,2024-07-14 12:23:24.247000+00:00,0.1289840359916374,0.8734849537509576,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,1,2024-07-14T14:21:53,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
d4b5ca5a3b2b4267a6d31a5a13632eaa,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/d4b5ca5a3b2b4267a6d31a5a13632eaa/artifacts,2024-07-14 12:16:21.302000+00:00,2024-07-14 12:21:53.523000+00:00,0.15046823382241717,0.8224406026307742,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,10,2024-07-14T14:16:21,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
6d7942da53124ebfb052eeaa145ef630,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/6d7942da53124ebfb052eeaa145ef630/artifacts,2024-07-14 12:13:17.057000+00:00,2024-07-14 12:16:21.210000+00:00,0.13646379822033666,0.8607482435558552,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,5,2024-07-14T14:13:17,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
77756d6d25994ed2a1dd0d3caa5e09de,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/77756d6d25994ed2a1dd0d3caa5e09de/artifacts,2024-07-14 12:11:00.145000+00:00,2024-07-14 12:13:16.950000+00:00,0.11872290343934198,0.8570624474549935,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,3,2024-07-14T14:11:00,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
a125e57f851d41428079c1350f1da2be,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/a125e57f851d41428079c1350f1da2be/artifacts,2024-07-14 12:09:29.556000+00:00,2024-07-14 12:11:00.046000+00:00,0.12082990394214205,0.8289057663887806,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,1,2024-07-14T14:09:29,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
dd5e37c7e7404370af1404462cdd0f94,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/dd5e37c7e7404370af1404462cdd0f94/artifacts,2024-07-14 12:04:08.261000+00:00,2024-07-14 12:09:29.464000+00:00,0.11953068292674751,0.8251682134016811,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,10,2024-07-14T14:04:08,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
7dec359b9d114ef39a535c7895c6fbcd,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/7dec359b9d114ef39a535c7895c6fbcd/artifacts,2024-07-14 12:01:02.492000+00:00,2024-07-14 12:04:08.177000+00:00,0.14674940634044298,0.8446318823871816,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,5,2024-07-14T14:01:02,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
e1966082c6864618bb9b5c4285aa3ba5,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/e1966082c6864618bb9b5c4285aa3ba5/artifacts,2024-07-14 11:58:40.953000+00:00,2024-07-14 12:01:02.396000+00:00,0.11801278191590692,0.8927278503810168,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,3,2024-07-14T13:58:40,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
45219107cb9d4235833cc58b988cff4c,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/45219107cb9d4235833cc58b988cff4c/artifacts,2024-07-14 11:57:08.200000+00:00,2024-07-14 11:58:40.853000+00:00,0.09817956082268348,0.8824839785954957,True,RandomSurvivalForest,True,metrics.ibs,20,True,20,0,1.0,1,2024-07-14T13:57:08,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
eed2bda4b3494cdd8de21791f28ebfe9,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/eed2bda4b3494cdd8de21791f28ebfe9/artifacts,2024-07-14 11:51:46.605000+00:00,2024-07-14 11:57:08.099000+00:00,0.13510076454011705,0.9016850873892771,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,10,2024-07-14T13:51:46,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
d4fdd7e962e84841971f11df4ecef757,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/d4fdd7e962e84841971f11df4ecef757/artifacts,2024-07-14 11:48:29.391000+00:00,2024-07-14 11:51:46.486000+00:00,0.11118719091457688,0.8859389892196325,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,5,2024-07-14T13:48:29,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
7f6125382b464bf7a860549880ae5dfe,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/7f6125382b464bf7a860549880ae5dfe/artifacts,2024-07-14 11:46:05.801000+00:00,2024-07-14 11:48:29.272000+00:00,0.0727056466839909,0.8807168084304646,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,3,2024-07-14T13:46:05,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
28660ef4f779458f8d064d9bd907b215,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/28660ef4f779458f8d064d9bd907b215/artifacts,2024-07-14 11:44:28.073000+00:00,2024-07-14 11:46:05.710000+00:00,0.09274931146807797,0.9040992108704746,True,CoxPHFitter,True,metrics.ibs,20,True,20,5,1.0,1,2024-07-14T13:44:28,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
b339e58b5ac84a5c864280839d4a52f0,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/b339e58b5ac84a5c864280839d4a52f0/artifacts,2024-07-14 11:41:58.577000+00:00,2024-07-14 11:44:27.976000+00:00,0.16323606789667494,0.8059286917085458,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,10,2024-07-14T13:41:58,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
95f806acdb4d4520bddf55fa0972059d,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/95f806acdb4d4520bddf55fa0972059d/artifacts,2024-07-14 11:40:16.598000+00:00,2024-07-14 11:41:58.498000+00:00,0.12017751838087426,0.8182576187495638,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,5,2024-07-14T13:40:16,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
dbaf36a2c8304ad6a70e6ca57c9ae84d,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/dbaf36a2c8304ad6a70e6ca57c9ae84d/artifacts,2024-07-14 11:38:49.482000+00:00,2024-07-14 11:40:16.515000+00:00,0.10708284090342193,0.8775868256753396,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,3,2024-07-14T13:38:49,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
b1e29554a4b24f9f8fe726bdc42fa4ef,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/b1e29554a4b24f9f8fe726bdc42fa4ef/artifacts,2024-07-14 11:37:48.379000+00:00,2024-07-14 11:38:49.397000+00:00,0.09494153725943079,0.865518500206018,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,1,2024-07-14T13:37:48,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
6ae7e777f6f24e9ba44659581645e990,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/6ae7e777f6f24e9ba44659581645e990/artifacts,2024-07-14 11:34:53.600000+00:00,2024-07-14 11:37:48.296000+00:00,0.1385599433686683,0.7938667398174124,True,CoxPHFitter,True,metrics.ibs,10,True,20,5,1.0,10,2024-07-14T13:34:53,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
c31efb4c44a14bf7accf72ed86a394c3,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/c31efb4c44a14bf7accf72ed86a394c3/artifacts,2024-07-14 11:32:57.473000+00:00,2024-07-14 11:34:53.503000+00:00,0.08664185532054197,0.9008745017685336,True,CoxPHFitter,True,metrics.ibs,10,True,20,5,1.0,5,2024-07-14T13:32:57,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
52b1f568661c43feada1f3c1203962f2,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/52b1f568661c43feada1f3c1203962f2/artifacts,2024-07-14 11:31:31.257000+00:00,2024-07-14 11:32:57.356000+00:00,0.12661107560872165,0.8494893563604958,True,CoxPHFitter,True,metrics.ibs,10,True,20,5,1.0,3,2024-07-14T13:31:31,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
6596e26b0bd9431a871b6bdac1090dd1,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/6596e26b0bd9431a871b6bdac1090dd1/artifacts,2024-07-14 11:30:32.247000+00:00,2024-07-14 11:31:31.177000+00:00,0.18712279057329445,0.8287251431413578,True,CoxPHFitter,True,metrics.ibs,10,True,20,5,1.0,1,2024-07-14T13:30:32,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
f7b34bb0153b465b8ed5d7ed0e4fc218,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/f7b34bb0153b465b8ed5d7ed0e4fc218/artifacts,2024-07-14 11:27:40.642000+00:00,2024-07-14 11:30:32.161000+00:00,0.15159924827754126,0.7880849695117511,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,10,2024-07-14T13:27:40,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
0b077f93cfc44450908a1f65dda4793b,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/0b077f93cfc44450908a1f65dda4793b/artifacts,2024-07-14 11:25:50.511000+00:00,2024-07-14 11:27:40.565000+00:00,0.13723320587231375,0.7723308290475506,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,5,2024-07-14T13:25:50,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
a821734b50f9451b8bb5275ff2c1e079,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/a821734b50f9451b8bb5275ff2c1e079/artifacts,2024-07-14 11:24:18.490000+00:00,2024-07-14 11:25:50.423000+00:00,0.11145955111731423,0.8916606549548052,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,3,2024-07-14T13:24:18,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
91ecf7f75e6c44d2806752a32a87e5e6,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/91ecf7f75e6c44d2806752a32a87e5e6/artifacts,2024-07-14 11:23:08.306000+00:00,2024-07-14 11:24:18.390000+00:00,0.13181523430953584,0.854293609566143,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,1,2024-07-14T13:23:08,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
7f30d719ae4d43ddacae9edbbd2f6294,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/7f30d719ae4d43ddacae9edbbd2f6294/artifacts,2024-07-14 11:20:04.804000+00:00,2024-07-14 11:23:08.170000+00:00,0.1320460259866626,0.8405427954673662,True,CoxPHFitter,True,metrics.ibs,10,True,20,5,1.0,10,2024-07-14T13:20:04,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
73bc0791aa8f491e90bb9d58c10c4a91,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/73bc0791aa8f491e90bb9d58c10c4a91/artifacts,2024-07-14 11:17:59.262000+00:00,2024-07-14 11:20:04.698000+00:00,0.1316842094496976,0.7961113788237729,True,CoxPHFitter,True,metrics.ibs,10,True,20,5,1.0,5,2024-07-14T13:17:59,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
7e4a0faf414f4c98b7e098bafec3981f,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/7e4a0faf414f4c98b7e098bafec3981f/artifacts,2024-07-14 11:16:25.526000+00:00,2024-07-14 11:17:59.187000+00:00,0.14586391513263564,0.7935810833973016,True,CoxPHFitter,True,metrics.ibs,10,True,20,5,1.0,3,2024-07-14T13:16:25,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
9c38f789fb8b431eb6773ad2b0b9a1b9,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/9c38f789fb8b431eb6773ad2b0b9a1b9/artifacts,2024-07-14 11:15:20.406000+00:00,2024-07-14 11:16:25.431000+00:00,0.14888584026754986,0.8324820796000194,True,CoxPHFitter,True,metrics.ibs,10,True,20,5,1.0,1,2024-07-14T13:15:20,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
2d054600b6d943ba845594ba42eefc33,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/2d054600b6d943ba845594ba42eefc33/artifacts,2024-07-14 11:12:19.363000+00:00,2024-07-14 11:15:20.296000+00:00,0.1789639288631813,0.835141126228242,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,10,2024-07-14T13:12:19,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
69d3f6b57a0d4a9fb68c6a6015ba535f,549101132328494905,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/549101132328494905/69d3f6b57a0d4a9fb68c6a6015ba535f/artifacts,2024-07-14 11:10:15.945000+00:00,2024-07-14 11:12:19.266000+00:00,0.14175856749913693,0.8612782769463693,True,RandomSurvivalForest,True,metrics.ibs,10,True,20,0,1.0,5,2024-07-14T13:10:15,nkuechen,LOCAL,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
