run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.med_dt,metrics.mdt,metrics.std,params.add_noise,params.n_dev,params.max_noise,params.n_aug,params.pred_hor,params.by_metric,params.model_class,tags.mlflow.runName,tags.mlflow.source.type,tags.mlflow.user,tags.mlflow.source.name
e671b42a6cb149bfa43685003ce865d1,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/e671b42a6cb149bfa43685003ce865d1/artifacts,2024-07-13 02:18:36.159000+00:00,2024-07-13 02:30:25.240000+00:00,24.75,39.303858992558176,40.743132565655884,True,63,20,1,1,metrics.mdt,XGBRegressor,2024-07-13T04:18:36,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
cc5e31fdc6624aa195cd1b1a09487865,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/cc5e31fdc6624aa195cd1b1a09487865/artifacts,2024-07-13 02:07:28.153000+00:00,2024-07-13 02:18:36.075000+00:00,24.125,34.25647546897547,31.56353194385293,True,63,10,1,1,metrics.mdt,XGBRegressor,2024-07-13T04:07:28,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
23a1ba802852498283ee93c5800da032,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/23a1ba802852498283ee93c5800da032/artifacts,2024-07-13 01:56:18.420000+00:00,2024-07-13 02:07:28.063000+00:00,20.75,35.66275621223602,43.4904068178232,True,63,0,1,1,metrics.mdt,XGBRegressor,2024-07-13T03:56:18,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
5a7b0893cf1045ebb7e63d17a43f8ca6,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/5a7b0893cf1045ebb7e63d17a43f8ca6/artifacts,2024-07-13 01:52:05.155000+00:00,2024-07-13 01:56:18.314000+00:00,23.75,39.14676656246424,43.20944885663618,True,63,20,1,1,metrics.mdt,DecisionTreeRegressor,2024-07-13T03:52:05,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
4ff00ff6c30b4794b092cc8db9078d20,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/4ff00ff6c30b4794b092cc8db9078d20/artifacts,2024-07-13 01:47:48.099000+00:00,2024-07-13 01:52:05.055000+00:00,26.375,41.92025547286417,47.80241764137145,True,63,10,1,1,metrics.mdt,DecisionTreeRegressor,2024-07-13T03:47:48,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
0c3e0cf22e26428b9d900f0c8aedc760,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/0c3e0cf22e26428b9d900f0c8aedc760/artifacts,2024-07-13 01:43:34.484000+00:00,2024-07-13 01:47:47.997000+00:00,23.375,39.453726132428706,45.22410288065982,True,63,0,1,1,metrics.mdt,DecisionTreeRegressor,2024-07-13T03:43:34,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
e489da4820684c8fa4980abc83fc6254,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/e489da4820684c8fa4980abc83fc6254/artifacts,2024-07-13 01:39:20.567000+00:00,2024-07-13 01:43:34.382000+00:00,26.375,42.167245370370374,44.48497417541228,True,63,20,1,1,metrics.mdt,LinearRegression,2024-07-13T03:39:20,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
a2a91240f2fc44d6a79b481d943bb6e9,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/a2a91240f2fc44d6a79b481d943bb6e9/artifacts,2024-07-13 01:35:05.169000+00:00,2024-07-13 01:39:20.467000+00:00,26.0,41.99484175734176,45.02027296995102,True,63,10,1,1,metrics.mdt,LinearRegression,2024-07-13T03:35:05,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
b1e26aab6c9b47f0b5dfe6b4e9a4762f,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/b1e26aab6c9b47f0b5dfe6b4e9a4762f/artifacts,2024-07-13 01:30:51.224000+00:00,2024-07-13 01:35:05.064000+00:00,23.75,39.276772117708916,41.061229677552085,True,63,0,1,1,metrics.mdt,LinearRegression,2024-07-13T03:30:51,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
683c824e0216444ab70f2ee8f32ecece,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/683c824e0216444ab70f2ee8f32ecece/artifacts,2024-07-13 01:15:28.336000+00:00,2024-07-13 01:30:51.128000+00:00,25.75,41.272861792846896,45.02991304645395,True,63,20,1,1,metrics.mdt,XGBRegressor,2024-07-13T03:15:28,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
ad3b1f87f11048f187ab12d835a8ab13,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/ad3b1f87f11048f187ab12d835a8ab13/artifacts,2024-07-13 01:01:08.997000+00:00,2024-07-13 01:15:28.235000+00:00,24.125,35.27418274067786,33.86958257310162,True,63,10,1,1,metrics.mdt,XGBRegressor,2024-07-13T03:01:08,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
a9c787db8f7847669d8da116fda494cc,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/a9c787db8f7847669d8da116fda494cc/artifacts,2024-07-13 00:46:50.943000+00:00,2024-07-13 01:01:08.890000+00:00,20.625,35.57647450356363,42.753124550071234,True,63,0,1,1,metrics.mdt,XGBRegressor,2024-07-13T02:46:50,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
8a38c77238114c568e705026d5e27711,907516279037110457,FINISHED,/home/nkuechen/Documents/Thesis/mlruns/907516279037110457/8a38c77238114c568e705026d5e27711/artifacts,2024-07-13 00:42:35.276000+00:00,2024-07-13 00:46:50.840000+00:00,23.0,40.65698712825729,48.384666091484966,True,63,20,1,1,metrics.mdt,DecisionTreeRegressor,2024-07-13T02:42:35,LOCAL,nkuechen,/home/nkuechen/miniconda3/envs/ba_niklas/lib/python3.11/site-packages/ipykernel_launcher.py
